,content_id,title,type,release_year,date_added,age_rating,duration_min,seasons,primary_genre,country,language,imdb_rating,user_rating,is_original,views_30d,completion_rate_pct,likes,content_age,release_decade,is_kids_friendly,duration_bucket,engagement_score
146,147,Title 147,Movie,2010,2019-07-08,TV-14,118.0,6.0,Crime,United Kingdom,Japanese,9.4,4.3,1,2744567,81.5,1383372,15,2010,0,1.5-2.5 hours,0.7376861821370009
147,148,Title 148,Movie,2008,2019-03-22,TV-Y7,118.0,0.0,Mystery,Australia,German,5.1,4.2,1,675341,91.7,1130135,17,2000,1,1.5-2.5 hours,0.4681014285789286
148,149,Title 149,Movie,2005,2021-11-24,TV-Y7,65.0,0.0,Romance,South Korea,Spanish,4.6,3.1,0,2012253,39.8,1577553,20,2000,1,1-1.5 hours,0.4610387800566451
149,150,Title 150,TV Show,1997,2015-08-03,G,130.0,5.0,Action,United States,Japanese,7.2,3.2,1,279111,42.1,242278,28,1990,1,1.5-2.5 hours,0.21026676513360415
150,151,Title 151,Movie,2011,2019-06-13,PG,147.0,6.0,Action,Australia,Spanish,4.4,4.2,1,2379473,72.0,1559885,14,2010,1,> 2.5 hours,0.6449219315353117
151,152,Title 152,Movie,2001,2018-05-11,TV-Y7,118.0,0.0,Romance,United Kingdom,French,7.3,4.8,1,1973490,26.0,1183395,24,2000,1,1.5-2.5 hours,0.4000243140668637
152,153,Title 153,Movie,2017,2015-02-04,R,143.0,2.0,Drama,Australia,French,8.7,4.8,1,1675414,88.0,1402003,8,2010,0,> 2.5 hours,0.6033127911101756
153,154,Title 154,Movie,1996,2021-06-03,R,118.0,6.0,Mystery,United Kingdom,Korean,4.3,3.3,0,271378,29.0,1958814,29,1990,0,1.5-2.5 hours,0.15670681194373284
154,155,Title 155,Movie,2002,2021-07-27,PG,115.0,0.0,Action,South Korea,English,8.4,3.8,0,1991372,74.9,1666029,23,2000,1,1.5-2.5 hours,0.598306621443209
155,156,Title 156,TV Show,2003,2019-01-03,TV-MA,0.0,5.0,Drama,South Korea,Japanese,6.2,3.1,0,1764430,41.9,84167,22,2000,0,N/A,0.4322652278293765
156,157,Title 157,Movie,1987,2021-12-28,TV-MA,155.0,0.0,Mystery,United States,German,4.9,3.9,1,574366,44.2,1236007,38,1980,0,> 2.5 hours,0.26295513692662653
157,158,Title 158,TV Show,2020,2023-10-22,TV-14,0.0,2.0,Romance,France,English,5.0,4.5,0,1700538,30.6,447000,5,2020,0,N/A,0.37748140147385406
158,159,Title 159,Movie,1985,2023-04-27,TV-Y7,168.0,0.0,Adventure,France,Japanese,9.1,4.6,1,3278769,68.5,270069,40,1980,1,> 2.5 hours,0.7658167024959319
159,160,Title 160,TV Show,1984,2020-11-09,TV-PG,129.0,3.0,Drama,Australia,Japanese,4.6,4.0,1,583265,79.6,1772558,41,1980,1,1.5-2.5 hours,0.40588999059747416
160,161,Title 161,Movie,2023,2022-05-24,TV-Y,118.0,0.0,Drama,Australia,Japanese,8.8,3.2,0,2002557,91.3,763960,2,2020,1,1.5-2.5 hours,0.6655843760570341
161,162,Title 162,Movie,2008,2016-08-23,PG,118.0,4.0,Crime,Australia,Japanese,7.0,3.8,1,2966177,44.9,1143444,17,2000,1,1.5-2.5 hours,0.6245277735513773
162,163,Title 163,TV Show,2007,2021-07-04,TV-14,71.0,5.0,Sci-Fi,United States,English,4.2,4.9,1,1058062,66.6,83663,18,2000,0,1-1.5 hours,0.4251097364517752
163,164,Title 164,TV Show,1990,2020-05-07,TV-PG,109.0,7.0,Sci-Fi,Canada,Korean,6.6,3.5,0,2085834,51.1,815421,35,1990,1,1.5-2.5 hours,0.5172759604088911
164,165,Title 165,TV Show,1980,2017-08-26,TV-Y7,83.0,5.0,Mystery,Australia,Hindi,8.5,3.6,1,252337,61.8,1409117,45,1980,1,1-1.5 hours,0.28505065408929875
165,166,Title 166,Movie,2022,2017-03-31,TV-PG,72.0,0.0,Crime,France,Hindi,8.0,4.5,1,1232371,32.2,230913,3,2020,1,1-1.5 hours,0.31365615835443544
166,167,Title 167,TV Show,1998,2021-08-16,TV-PG,0.0,5.0,Horror,France,Hindi,6.7,4.5,0,2943357,63.6,93014,27,1990,1,N/A,0.6959047641381013
167,168,Title 168,Movie,1988,2016-09-22,PG,178.0,0.0,Thriller,Spain,Spanish,8.7,4.8,1,2852022,83.7,383701,37,1980,1,> 2.5 hours,0.7626044764623103
168,169,Title 169,Movie,2006,2020-11-06,TV-14,118.0,0.0,Adventure,South Korea,Japanese,4.7,3.8,1,1296949,84.8,1482570,19,2000,0,1.5-2.5 hours,0.5337428849929338
169,170,Title 170,TV Show,2013,2020-12-10,G,0.0,5.0,Thriller,Canada,Japanese,9.0,4.0,0,3622516,56.3,1022427,12,2010,1,N/A,0.7685788942919592
170,171,Title 171,TV Show,2023,2017-11-30,R,0.0,2.0,Drama,United Kingdom,German,8.7,3.9,1,3406403,37.7,1456893,2,2020,0,N/A,0.6617618551451017
171,172,Title 172,Movie,1983,2019-07-27,TV-14,66.0,0.0,Comedy,France,Spanish,7.9,4.9,0,2873697,82.8,404290,42,1980,0,1-1.5 hours,0.7622557354032723
172,173,Title 173,Movie,2015,2015-12-07,TV-Y,107.0,3.0,Action,India,German,8.5,4.5,1,3627703,95.0,550687,10,2010,1,1.5-2.5 hours,0.9241569464316026
173,174,Title 174,TV Show,1997,2022-10-17,TV-PG,62.0,5.0,Action,India,French,7.0,4.7,1,1113115,48.3,830727,28,1990,1,1-1.5 hours,0.3601677091612002
174,175,Title 175,TV Show,1994,2017-07-28,G,0.0,8.0,Crime,France,German,7.7,3.3,0,352737,89.3,1705794,31,1990,1,N/A,0.41011069550441265
175,176,Title 176,TV Show,1992,2021-04-12,PG,75.0,5.0,Sci-Fi,India,German,7.1,4.6,1,2847534,93.8,1680879,33,1990,1,1-1.5 hours,0.8023312746110052
176,177,Title 177,Movie,1998,2016-05-02,PG-13,118.0,6.0,Comedy,Germany,Korean,6.0,3.9,0,934878,49.7,340879,27,1990,0,1.5-2.5 hours,0.3390320856382355
177,178,Title 178,Movie,1985,2016-11-16,R,87.0,0.0,Crime,Canada,Hindi,7.1,3.0,0,699402,73.7,1397689,40,1980,0,1-1.5 hours,0.3997105885041184
178,179,Title 179,Movie,1991,2021-11-23,PG-13,159.0,0.0,Drama,South Korea,Japanese,5.4,3.1,1,3320777,63.6,859674,34,1990,0,> 2.5 hours,0.7525179198242795
179,180,Title 180,Movie,2016,2017-05-26,TV-Y7,152.0,6.0,Comedy,France,Spanish,6.4,4.4,0,1945773,74.2,757075,9,2010,1,> 2.5 hours,0.5886667526335697
180,181,Title 181,Movie,1996,2015-06-29,PG-13,118.0,0.0,Action,France,French,5.5,3.7,1,812979,31.6,1361288,29,1990,0,1.5-2.5 hours,0.24834718535475975
181,182,Title 182,Movie,2002,2018-12-10,TV-PG,131.0,5.0,Mystery,United Kingdom,Spanish,4.7,4.7,1,1262699,47.5,1430252,23,2000,1,1.5-2.5 hours,0.3794053708647699
182,183,Title 183,TV Show,2005,2018-02-04,TV-PG,0.0,1.0,Drama,Canada,Japanese,5.8,4.5,0,2137860,24.7,89027,20,2000,1,N/A,0.4194798818696751
183,184,Title 184,Movie,2008,2016-06-07,TV-PG,169.0,0.0,Crime,Australia,Korean,8.7,3.0,0,3816798,66.0,1158872,17,2000,1,> 2.5 hours,0.8365212744335047
184,185,Title 185,Movie,2012,2022-05-16,TV-PG,118.0,4.0,Horror,Australia,German,6.1,4.4,1,525519,89.5,389785,13,2010,1,1.5-2.5 hours,0.43682806677718367
185,186,Title 186,Movie,2006,2018-08-01,TV-14,118.0,0.0,Romance,Japan,French,8.1,3.4,0,2066810,62.0,1556567,19,2000,0,1.5-2.5 hours,0.5580223525614696
186,187,Title 187,TV Show,2004,2018-12-27,PG-13,144.0,4.0,Drama,Spain,Hindi,5.0,3.8,0,2503280,25.3,212430,21,2000,0,> 2.5 hours,0.4766930326058397
187,188,Title 188,Movie,1989,2017-12-11,TV-Y,131.0,0.0,Drama,Germany,Japanese,6.3,4.2,0,3149521,89.8,584371,36,1980,1,1.5-2.5 hours,0.8316294491809852
188,189,Title 189,Movie,2002,2021-05-19,PG-13,119.0,6.0,Horror,United States,English,4.6,4.7,1,3634186,30.0,519919,23,2000,0,1.5-2.5 hours,0.6651293991058476
189,190,Title 190,TV Show,2000,2021-03-05,TV-14,175.0,8.0,Adventure,United States,English,4.8,3.9,1,3669847,86.2,1212476,25,2000,0,> 2.5 hours,0.8952785638160504
190,191,Title 191,Movie,2000,2016-08-31,TV-Y,115.0,0.0,Mystery,Japan,Korean,7.4,4.6,0,1820095,73.6,771082,25,2000,1,1.5-2.5 hours,0.5674150007912522
191,192,Title 192,Movie,2022,2017-07-05,TV-Y,124.0,2.0,Horror,South Korea,Hindi,7.3,4.6,0,2704752,67.7,1333525,3,2020,1,1.5-2.5 hours,0.6765139157132682
192,193,Title 193,Movie,1992,2017-04-12,R,81.0,3.0,Thriller,United States,English,5.2,3.8,1,1368306,64.0,245781,33,1990,0,1-1.5 hours,0.46124646442777717
193,194,Title 194,Movie,2016,2017-01-30,TV-Y,118.0,8.0,Thriller,Australia,English,6.6,4.0,1,1967841,29.8,1929066,9,2010,1,1.5-2.5 hours,0.41437696173664473
194,195,Title 195,Movie,2012,2023-07-03,PG-13,104.0,0.0,Drama,India,Japanese,8.7,4.4,0,961449,57.6,407505,13,2010,0,1.5-2.5 hours,0.3746177465988032
195,196,Title 196,TV Show,2003,2017-05-25,TV-PG,0.0,5.0,Adventure,Spain,French,5.0,3.1,1,3542335,34.8,1897560,22,2000,1,N/A,0.6705517112172058
196,197,Title 197,TV Show,2023,2021-03-21,TV-PG,86.0,5.0,Action,Canada,French,4.1,4.8,1,3125732,62.9,887631,2,2020,1,1-1.5 hours,0.7204610893679957
197,198,Title 198,TV Show,1990,2015-11-21,TV-Y7,0.0,7.0,Adventure,Australia,Japanese,7.6,4.5,1,3651343,53.6,154677,35,1990,1,N/A,0.7621029561831295
198,199,Title 199,Movie,1996,2018-01-03,R,118.0,6.0,Thriller,United Kingdom,Spanish,4.3,3.5,0,3568363,71.0,906964,29,1990,0,1.5-2.5 hours,0.8192559219537854
199,200,Title 200,Movie,1983,2017-08-21,PG-13,156.0,2.0,Adventure,Canada,Japanese,9.4,5.0,1,1509923,93.7,411633,42,1980,0,> 2.5 hours,0.6012890728449504
200,201,Title 201,Movie,2004,2017-08-29,PG-13,118.0,8.0,Adventure,United States,Hindi,7.4,3.4,1,2395075,47.1,1263820,21,2000,0,1.5-2.5 hours,0.5476622379711544
201,202,Title 202,TV Show,2009,2018-05-28,PG,80.0,2.0,Mystery,United Kingdom,English,6.6,4.8,1,1113596,66.3,20573,16,2000,1,1-1.5 hours,0.43223985935961323
202,203,Title 203,Movie,1988,2020-03-16,TV-MA,131.0,0.0,Drama,Canada,French,6.4,3.6,1,517987,84.8,612057,37,1980,0,1.5-2.5 hours,0.4168982636702251
203,204,Title 204,Movie,2000,2016-06-17,PG-13,118.0,4.0,Mystery,France,Japanese,7.2,4.5,1,148170,27.0,1348430,25,2000,0,1.5-2.5 hours,0.1302255611202931
204,205,Title 205,TV Show,1999,2015-04-18,G,161.0,5.0,Action,Germany,French,4.5,3.9,1,2468819,80.0,929406,26,1990,1,> 2.5 hours,0.6903238683906381
205,206,Title 206,Movie,1998,2023-06-24,PG-13,118.0,4.0,Action,Australia,French,9.1,4.5,1,637765,38.0,776448,27,1990,0,1.5-2.5 hours,0.24766501307878597
206,207,Title 207,TV Show,1998,2022-08-10,PG,0.0,5.0,Thriller,United Kingdom,Spanish,7.4,3.3,1,2394289,60.5,644438,27,1990,1,N/A,0.6011443376469285
207,208,Title 208,TV Show,1991,2016-08-04,TV-Y,123.0,5.0,Crime,Japan,Hindi,5.0,3.5,1,2502716,94.4,668963,34,1990,1,1.5-2.5 hours,0.753008432373189
208,209,Title 209,TV Show,2016,2021-03-16,TV-14,0.0,6.0,Horror,Germany,German,7.1,3.2,1,776604,93.8,1281242,9,2010,0,N/A,0.4916909203500309
209,210,Title 210,Movie,2021,2015-01-13,TV-14,118.0,2.0,Sci-Fi,Canada,French,4.7,4.7,1,664622,43.7,883804,4,2020,0,1.5-2.5 hours,0.27449357415732895
210,211,Title 211,Movie,1996,2023-07-12,G,99.0,2.0,Drama,South Korea,Hindi,4.1,3.6,0,3921155,29.9,1827590,29,1990,1,1-1.5 hours,0.7077748674808856
211,212,Title 212,Movie,2016,2017-06-30,G,155.0,0.0,Crime,Japan,Korean,7.5,4.4,1,244173,90.4,1394692,9,2010,1,> 2.5 hours,0.3982260507216395
212,213,Title 213,Movie,2018,2017-01-21,TV-Y7,81.0,2.0,Drama,Australia,Spanish,7.6,4.6,1,2047862,87.0,642895,7,2010,1,1-1.5 hours,0.6551801447453981
213,214,Title 214,Movie,2007,2016-06-01,TV-14,118.0,0.0,Horror,France,German,7.2,4.8,1,685206,66.2,1521376,18,2000,0,1.5-2.5 hours,0.36758118264825235
214,215,Title 215,Movie,2020,2019-08-02,TV-Y,118.0,8.0,Horror,United Kingdom,French,5.0,3.2,1,3487776,22.4,1796660,5,2020,1,1.5-2.5 hours,0.6127678387115565
215,216,Title 216,Movie,2014,2020-07-16,TV-14,118.0,1.0,Comedy,India,Japanese,7.3,4.8,1,3804089,76.3,1279611,11,2010,0,1.5-2.5 hours,0.8758149191910277
216,217,Title 217,TV Show,1997,2023-10-22,TV-MA,179.0,5.0,Mystery,United Kingdom,French,4.3,3.4,1,2903515,32.1,1837747,28,1990,0,> 2.5 hours,0.5639284477032311
217,218,Title 218,Movie,1993,2017-01-28,TV-14,151.0,0.0,Thriller,Germany,Spanish,7.4,4.5,1,266312,90.7,1977840,32,1990,0,> 2.5 hours,0.40274690985400213
218,219,Title 219,TV Show,2014,2015-09-26,TV-PG,0.0,3.0,Comedy,United Kingdom,Spanish,7.0,4.5,1,2132810,52.6,1940505,11,2010,1,N/A,0.5303223797865444
219,220,Title 220,Movie,2023,2022-01-03,TV-Y7,118.0,0.0,Action,Germany,English,7.6,3.0,1,3941829,66.1,1949617,2,2020,1,1.5-2.5 hours,0.855675976008934
220,221,Title 221,Movie,2020,2023-11-19,PG,118.0,0.0,Sci-Fi,Japan,French,8.9,3.4,1,3687085,41.1,824124,5,2020,1,1.5-2.5 hours,0.717464270926745
221,222,Title 222,Movie,1986,2016-12-26,G,118.0,1.0,Thriller,United Kingdom,Hindi,8.7,4.0,0,3100159,55.6,1443406,39,1980,1,1.5-2.5 hours,0.6874251288191042
222,223,Title 223,TV Show,2020,2018-06-24,TV-MA,131.0,5.0,Action,Japan,Spanish,9.4,3.8,0,3971249,76.6,1203740,5,2020,0,1.5-2.5 hours,0.9020889881447174
223,224,Title 224,TV Show,1992,2023-08-20,G,0.0,5.0,Adventure,France,Spanish,9.4,4.8,1,3665189,56.9,1165096,33,1990,1,N/A,0.7773798618946202
224,225,Title 225,TV Show,1997,2022-11-01,TV-Y7,0.0,5.0,Mystery,France,Korean,8.2,3.7,1,1181220,83.5,1957518,28,1990,1,N/A,0.51118348725459
225,226,Title 226,TV Show,2016,2018-04-28,PG-13,149.0,5.0,Mystery,Germany,Korean,9.3,4.9,0,3683416,73.5,1669179,9,2010,0,> 2.5 hours,0.8465139194132782
226,227,Title 227,Movie,1992,2015-03-09,TV-MA,118.0,2.0,Mystery,Canada,Korean,8.8,3.9,0,1745371,25.8,1915888,33,1990,0,1.5-2.5 hours,0.3650063699675174
227,228,Title 228,TV Show,2015,2015-04-21,R,0.0,5.0,Comedy,France,Spanish,8.0,4.9,0,496416,65.5,1722201,10,2010,0,N/A,0.3364626047721631
228,229,Title 229,Movie,2010,2015-06-12,TV-MA,118.0,2.0,Romance,Spain,German,4.4,4.5,1,1947935,65.9,580483,15,2010,0,1.5-2.5 hours,0.5557910535253971
229,230,Title 230,Movie,1981,2016-05-18,TV-Y7,118.0,2.0,Crime,United Kingdom,Hindi,4.3,4.7,1,3710612,48.6,268199,44,1980,1,1.5-2.5 hours,0.7509933306316593
230,231,Title 231,TV Show,1995,2017-05-17,PG,117.0,5.0,Horror,Spain,Spanish,8.6,3.2,1,102050,44.2,811348,30,1990,1,1.5-2.5 hours,0.19210754209574077
231,232,Title 232,TV Show,1988,2020-04-24,TV-MA,0.0,5.0,Sci-Fi,United Kingdom,Japanese,6.7,4.2,0,1132808,24.7,443865,37,1980,0,N/A,0.268721667284585
232,233,Title 233,TV Show,1988,2019-04-03,TV-Y7,86.0,5.0,Horror,United States,Japanese,8.5,3.3,0,1583211,53.5,1726198,37,1980,1,1-1.5 hours,0.45148230307633347
233,234,Title 234,TV Show,2017,2016-12-04,TV-Y,145.0,6.0,Romance,Japan,English,5.7,3.6,1,1441376,45.2,1508926,8,2010,1,> 2.5 hours,0.39700699456923505
234,235,Title 235,TV Show,1990,2017-04-02,TV-14,0.0,5.0,Adventure,Germany,Japanese,6.2,4.2,0,900453,91.3,185194,35,1990,0,N/A,0.5002683214378839
235,236,Title 236,TV Show,2001,2021-08-21,TV-Y,145.0,2.0,Adventure,Australia,French,7.9,4.5,1,3500786,70.6,1596737,24,2000,1,> 2.5 hours,0.8075193440781961
236,237,Title 237,TV Show,2012,2017-09-12,TV-Y7,106.0,4.0,Adventure,Australia,German,9.0,3.1,0,376000,54.5,237187,13,2010,1,1.5-2.5 hours,0.27440015510042653
237,238,Title 238,TV Show,2015,2023-09-26,TV-PG,93.0,5.0,Thriller,South Korea,German,4.5,4.1,0,3307018,76.6,319155,10,2010,1,1-1.5 hours,0.8024540641486764
238,239,Title 239,Movie,2024,2017-11-04,PG-13,118.0,0.0,Action,Canada,Hindi,8.7,4.1,1,2718238,78.4,525360,1,2020,0,1.5-2.5 hours,0.7213368212762585
239,240,Title 240,TV Show,2002,2022-08-20,TV-14,0.0,5.0,Action,Germany,German,8.4,3.2,0,2327010,56.0,1324907,23,2000,0,N/A,0.5730524598942647
240,241,Title 241,TV Show,2024,2020-06-24,TV-PG,0.0,5.0,Adventure,France,Hindi,5.7,4.0,0,1136958,25.7,1528439,1,2020,1,N/A,0.27334416899646474
241,242,Title 242,Movie,2024,2016-09-04,PG,118.0,2.0,Sci-Fi,India,Japanese,6.0,4.4,1,73473,78.5,348666,1,2020,1,1.5-2.5 hours,0.3250209803076959
242,243,Title 243,TV Show,2013,2019-06-02,G,0.0,2.0,Comedy,Canada,German,4.3,3.1,0,3359721,26.8,634002,12,2010,1,N/A,0.6111595358887236
243,244,Title 244,Movie,1988,2015-09-04,R,68.0,0.0,Sci-Fi,Canada,French,4.1,4.5,1,3579323,83.6,1184942,37,1980,0,1-1.5 hours,0.8712999264747978
244,245,Title 245,Movie,2003,2017-04-11,TV-14,118.0,0.0,Sci-Fi,India,Hindi,6.6,4.2,0,2907275,45.1,434763,22,2000,0,1.5-2.5 hours,0.6164924492542354
245,246,Title 246,TV Show,1987,2017-03-15,TV-Y,0.0,5.0,Action,Japan,Korean,4.5,4.7,1,1521787,67.9,570668,38,1980,1,N/A,0.4998686777388638
246,247,Title 247,Movie,1986,2023-03-02,PG-13,118.0,6.0,Mystery,Canada,Korean,5.1,3.4,1,553223,75.5,1606587,39,1980,0,1.5-2.5 hours,0.3849836782051151
247,248,Title 248,Movie,2015,2015-08-11,TV-PG,118.0,4.0,Sci-Fi,United States,German,8.7,4.7,1,2560818,22.6,1259964,10,2010,1,1.5-2.5 hours,0.47452375634032995
248,249,Title 249,Movie,1997,2020-08-11,TV-Y7,118.0,5.0,Sci-Fi,Canada,German,7.1,3.2,1,1590906,48.8,1161347,28,1990,1,1.5-2.5 hours,0.43383655625052964
249,250,Title 250,Movie,1982,2021-10-31,TV-14,118.0,2.0,Horror,South Korea,Japanese,7.5,3.8,1,492518,65.3,1187073,43,1980,0,1.5-2.5 hours,0.33507790316423375
250,251,Title 251,TV Show,2007,2018-10-02,G,0.0,5.0,Mystery,Spain,Hindi,5.0,3.4,0,2614041,83.6,1424379,18,2000,1,N/A,0.7265072282948779
251,252,Title 252,Movie,1985,2017-10-10,TV-Y7,118.0,0.0,Action,Australia,Japanese,8.6,4.8,0,1638629,73.8,1805113,40,1980,1,1.5-2.5 hours,0.5409950259363213
252,253,Title 253,TV Show,2023,2016-07-29,TV-PG,0.0,5.0,Comedy,Japan,Hindi,8.8,4.4,0,1304454,87.2,23460,2,2020,1,N/A,0.5444686380887548
253,254,Title 254,Movie,2023,2016-06-21,PG-13,118.0,3.0,Crime,Germany,French,6.9,3.1,1,1164890,26.2,107055,2,2020,0,1.5-2.5 hours,0.27953398051844647
254,255,Title 255,Movie,2000,2022-04-18,TV-MA,118.0,8.0,Action,France,Spanish,9.0,3.0,1,3635334,25.4,1865387,25,2000,0,1.5-2.5 hours,0.6469015995793989
255,256,Title 256,Movie,2007,2016-12-05,G,110.0,0.0,Action,United States,Korean,8.6,3.6,0,725993,73.5,1103294,18,2000,1,1.5-2.5 hours,0.40289924947293604
256,257,Title 257,Movie,2019,2015-04-01,TV-Y7,118.0,0.0,Sci-Fi,Japan,Spanish,8.0,3.3,1,352579,49.9,674162,6,2010,1,1.5-2.5 hours,0.25248699543923747
257,258,Title 258,TV Show,1980,2018-06-24,G,160.0,5.0,Horror,Spain,Spanish,8.0,4.3,0,3275571,56.1,935149,45,1980,1,> 2.5 hours,0.7157370011767532
258,259,Title 259,TV Show,2015,2019-06-07,PG,0.0,5.0,Romance,South Korea,English,4.6,4.3,1,1725764,65.3,964487,10,2010,1,N/A,0.5200653118796077
259,260,Title 260,Movie,2000,2017-07-11,TV-Y7,103.0,0.0,Adventure,Spain,Hindi,5.5,4.9,1,2678797,93.9,405054,25,2000,1,1.5-2.5 hours,0.7774206550068012
260,261,Title 261,Movie,2022,2016-10-17,TV-14,118.0,7.0,Drama,Germany,English,4.4,4.9,1,1690953,25.0,1752352,3,2020,0,1.5-2.5 hours,0.35364364752003064
261,262,Title 262,TV Show,2014,2015-04-17,TV-MA,0.0,1.0,Horror,India,English,4.0,4.3,1,78820,28.2,1917228,11,2010,0,N/A,0.12462303251333941
262,263,Title 263,Movie,1992,2016-03-13,TV-MA,63.0,0.0,Romance,France,Spanish,4.9,3.0,0,2954071,82.2,429887,33,1990,0,1-1.5 hours,0.7719118685576385
263,264,Title 264,Movie,1989,2017-05-18,R,118.0,0.0,Sci-Fi,India,English,8.8,3.7,1,2226659,21.5,859281,36,1980,0,1.5-2.5 hours,0.4199997684993634
264,265,Title 265,Movie,2023,2016-02-26,G,78.0,3.0,Sci-Fi,United Kingdom,French,5.3,4.0,0,1382908,53.8,213552,2,2020,1,1-1.5 hours,0.4226367704511187
265,266,Title 266,TV Show,1989,2018-11-19,TV-Y,128.0,5.0,Comedy,South Korea,Hindi,9.3,4.0,1,390560,78.1,1115023,36,1980,1,1.5-2.5 hours,0.37098416110644306
266,267,Title 267,TV Show,1992,2019-07-05,TV-MA,0.0,5.0,Romance,France,Spanish,7.3,4.2,0,3751326,34.6,718085,33,1990,0,N/A,0.7011004474262303
267,268,Title 268,TV Show,2016,2015-06-25,TV-MA,72.0,5.0,Thriller,Germany,Hindi,5.3,4.9,0,3593508,34.0,1885390,9,2010,0,1-1.5 hours,0.6750276823261263
268,269,Title 269,Movie,2017,2019-07-24,PG,167.0,0.0,Adventure,Japan,French,6.7,4.8,1,3955856,43.3,359763,8,2010,1,> 2.5 hours,0.7665800317950874
269,270,Title 270,Movie,2003,2020-02-04,PG,149.0,2.0,Drama,Australia,German,5.2,3.2,0,1979666,31.3,1885961,22,2000,1,> 2.5 hours,0.4221507166144707
270,271,Title 271,TV Show,1981,2017-12-01,PG,0.0,5.0,Comedy,France,English,9.4,3.5,0,332206,70.9,819968,44,1980,1,N/A,0.3334310370353519
271,272,Title 272,TV Show,2001,2018-07-29,G,163.0,1.0,Horror,Japan,Spanish,8.7,4.7,1,1178247,35.0,16182,24,2000,1,> 2.5 hours,0.3167375360282241
272,273,Title 273,TV Show,1996,2019-01-12,TV-Y7,127.0,3.0,Horror,Japan,Korean,4.1,4.6,1,455631,37.0,993512,29,1990,1,1.5-2.5 hours,0.21634483794830434
273,274,Title 274,TV Show,2015,2023-03-30,PG-13,0.0,1.0,Romance,United Kingdom,Hindi,9.2,3.6,1,905673,63.1,1739668,10,2010,0,N/A,0.3882513235911399
274,275,Title 275,Movie,1993,2019-05-22,TV-Y,118.0,0.0,Adventure,United States,Japanese,8.0,4.5,1,3690606,92.6,1577862,32,1990,1,1.5-2.5 hours,0.9239924223791616
275,276,Title 276,TV Show,1989,2017-10-26,TV-MA,0.0,6.0,Adventure,South Korea,French,4.5,4.3,1,845476,88.5,899155,36,1980,0,N/A,0.4808217487598091
276,277,Title 277,Movie,2014,2022-01-29,R,109.0,0.0,Horror,South Korea,English,7.7,3.9,0,2315174,84.8,640835,11,2010,0,1.5-2.5 hours,0.6864770550119013
277,278,Title 278,TV Show,2004,2020-11-09,TV-Y,0.0,7.0,Thriller,United Kingdom,Hindi,7.6,3.4,1,1774285,59.8,1426115,21,2000,1,N/A,0.5053434818945752
278,279,Title 279,Movie,1982,2017-02-24,TV-Y7,118.0,7.0,Sci-Fi,India,French,5.2,4.8,1,1005472,42.3,26284,43,1980,1,1.5-2.5 hours,0.3200212147583406
279,280,Title 280,TV Show,2017,2018-02-12,TV-Y,87.0,3.0,Adventure,India,Hindi,8.2,4.4,1,1355851,72.9,1563316,8,2010,1,1-1.5 hours,0.4949782092900755
280,281,Title 281,TV Show,1996,2023-11-11,TV-MA,74.0,5.0,Romance,Germany,German,4.5,3.3,1,3611661,49.2,1331095,29,1990,0,1-1.5 hours,0.7385506398142594
281,282,Title 282,TV Show,1991,2021-09-20,TV-Y,144.0,7.0,Horror,United States,Japanese,6.7,4.4,0,1160839,78.3,1641635,34,1990,1,> 2.5 hours,0.4873263288474043
282,283,Title 283,TV Show,2003,2017-11-20,PG-13,141.0,5.0,Sci-Fi,Japan,French,4.1,4.5,0,106917,21.2,507398,22,2000,0,> 2.5 hours,0.10083759410338378
283,284,Title 284,Movie,2008,2023-09-29,TV-Y,121.0,5.0,Mystery,Canada,Hindi,9.3,4.8,0,481587,59.7,1560504,17,2000,1,1.5-2.5 hours,0.3110382486551838
284,285,Title 285,TV Show,2022,2020-09-22,TV-MA,0.0,5.0,Action,Canada,Japanese,8.1,3.4,0,3396810,45.3,58709,3,2020,0,N/A,0.6907229011879783
285,286,Title 286,Movie,2004,2016-11-08,TV-MA,118.0,2.0,Sci-Fi,India,German,4.9,5.0,0,3728663,38.7,1778995,21,2000,0,1.5-2.5 hours,0.7141009880777173
286,287,Title 287,Movie,2015,2018-02-02,TV-Y,118.0,2.0,Adventure,United Kingdom,German,5.9,3.3,1,2554558,69.6,1769748,10,2010,1,1.5-2.5 hours,0.6615847537580728
287,288,Title 288,Movie,2005,2023-12-25,G,105.0,0.0,Action,United States,German,4.9,4.2,0,2776919,69.4,161911,20,2000,1,1.5-2.5 hours,0.6941389954822376
288,289,Title 289,Movie,2017,2022-09-20,R,118.0,7.0,Adventure,Spain,English,8.2,4.3,1,3669149,22.8,982435,8,2010,0,1.5-2.5 hours,0.6415738635281247
289,290,Title 290,TV Show,1980,2020-10-15,TV-PG,180.0,5.0,Romance,Australia,French,4.3,3.8,1,2769973,91.1,1606652,45,1980,1,> 2.5 hours,0.7798970926170047
290,291,Title 291,Movie,1999,2015-02-12,PG,62.0,5.0,Crime,United States,Hindi,8.6,4.0,0,2956775,47.1,1173331,26,1990,1,1-1.5 hours,0.6319174696730416
291,292,Title 292,Movie,2007,2019-04-07,TV-PG,118.0,0.0,Sci-Fi,Germany,Hindi,9.2,4.8,1,1602891,88.8,1725942,18,2000,1,1.5-2.5 hours,0.5956343111943558
